"ID","EstablishmentID","CountyID","RCode","RCodeDesc","EstType","PremiseName","PermiseStreetNo","PremiseStreet","PremiseExtraAddrLine","PremiseCity","PremiseState","PremiseZip","InspectionIntervalDays","IsPayFee","IsStateOwned","Status","WaterProvider","SewageProvider","IsBonded","RenewalStatus","PermitPrinted","Language","RiskType","MenuType","IsCaterer","IsDriveThru","IsTrucksOnly","Area","MailAppIDDesc","MailPermitIDDesc","HoursOfOperation","DaysOfOperation","MonthsOfOperation","opening_date","renewal_sent_date","renewal_received_date","permit_print_date","permit_expiration_date","next_inspection_date","bond_expiration_date","Quantity1","Quantity1Unit","Quantity2","Quantity2Units","latitude","longitude","comments","TotalFeeAmt","PermitFeeAmt","InspectionFeeAmt","VarianceGranted","FollowUpDate"
"1939","68894","56","605","FOOD SERVICE ESTABLISHMENT","SCHOOL CAFETERIA OR FOOD SERVICE","CHANCEY ELEMENTARY","4301","MURPHY LN","","LOUISVILLE","KY","40241","180","NO","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","SENT","N/A","ENGLISH","","UNKNOWN","NO","NO","NO","AREA 2","OWNER","OWNER","","","","2002-12-18 00:00:00","2010-10-16 00:00:00","","","2018-12-31 00:00:00","2018-07-24 00:00:00","","1","SEATS","0","N/A","38.3070000","-85.5352000","","160.00","100.00","60.00","",""
"1940","69071","56","605","FOOD SERVICE ESTABLISHMENT","FOOD SERVICE","DOMINO'S PIZZA #1433","5400","PRESTON HWY","","LOUISVILLE","KY","40213","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","SENT","N/A","ENGLISH","","UNKNOWN","NO","NO","NO","","OWNER","OWNER","","","","2003-01-17 00:00:00","2017-10-16 00:00:00","2017-11-07 14:38:06","2017-11-07 00:00:00","2018-12-31 00:00:00","2018-11-27 00:00:00","","1","SEATS","0","N/A","38.1705000","-85.7090000","","160.00","100.00","60.00","",""
"1941","69072","56","605","FOOD SERVICE ESTABLISHMENT","FOOD SERVICE","AUNTIE ANNE'S","4801","OUTER LOOP","","LOUISVILLE","KY","40219","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","RCVD","PRINTED","ENGLISH","","UNKNOWN","NO","NO","NO","AREA 8","OWNER","OWNER","","","","2003-01-17 00:00:00","2017-10-16 00:00:00","2018-01-05 10:51:08","2018-01-05 00:00:00","2018-12-31 00:00:00","2018-11-21 00:00:00","","36","SEATS","0","N/A","38.1415000","-85.6708000","","200.00","100.00","100.00","",""
"1942","69082","56","605","FOOD SERVICE ESTABLISHMENT","FOOD SERVICE","HOLY FAMILY CHURCH SAFFIN CENTER","3938","POPLAR LEVEL RD","","LOUISVILLE","KY","40213","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","RCVD","PRINTED","ENGLISH","","UNKNOWN","NO","NO","NO","AREA 6","OWNER","OWNER","","","","2003-01-21 00:00:00","2017-10-16 00:00:00","2017-11-08 00:00:00","2017-11-08 00:00:00","2018-12-31 00:00:00","2018-11-03 00:00:00","","1","SEATS","0","N/A","38.2018000","-85.7105000","","160.00","100.00","60.00","",""
"1943","69245","56","605","FOOD SERVICE ESTABLISHMENT","FOOD SERVICE","STEVE'S BAR & GRILL","1670","S 17TH ST","","LOUISVILLE","KY","40210","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","RCVD","PRINTED","ENGLISH","","UNKNOWN","NO","NO","NO","AREA 5","OWNER","OWNER","","","","2003-02-27 00:00:00","2017-10-16 00:00:00","2017-11-08 00:00:00","2017-11-08 00:00:00","2018-12-31 00:00:00","2018-11-25 00:00:00","","70","SEATS","0","N/A","38.2265000","-85.7851000","","225.00","100.00","125.00","",""
"1944","69324","56","607","RETAIL/FOOD ESTABLISHMENT","RETAIL-FOOD  10,000 SQ FT OR LESS","BOB EVANS #437","11800","STANDIFORD PLAZA DR","","LOUISVILLE","KY","40229","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","RCVD","PRINTED","ENGLISH","","UNKNOWN","NO","NO","NO","AREA 8","OWNER","OWNER","","","","2003-03-12 00:00:00","2017-10-16 00:00:00","2018-01-08 00:00:00","2018-01-08 00:00:00","2018-12-31 00:00:00","2018-12-22 00:00:00","","130","SEATS","1","SQ FEET","38.9210000","-85.6679000","","325.00","175.00","150.00","",""
"1945","69329","56","605","FOOD SERVICE ESTABLISHMENT","FOOD SERVICE","BRAVO CUCINO ITALIAN","206","BULLITT LN","","LOUISVILLE","KY","40222","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","RCVD","PRINTED","ENGLISH","","UNKNOWN","NO","NO","NO","AREA 9","OWNER","OWNER","","","","2003-03-12 00:00:00","2017-10-16 00:00:00","2017-12-08 00:00:00","2017-12-08 00:00:00","2018-12-31 00:00:00","2018-08-01 00:00:00","","223","SEATS","0","N/A","38.2475000","-85.6168000","","275.00","100.00","175.00","",""
"1946","69467","56","605","FOOD SERVICE ESTABLISHMENT","FOOD SERVICE","NORTH END CAFE","1722","FRANKFORT AVE","","LOUISVILLE","KY","40206","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","RCVD","PRINTED","ENGLISH","","UNKNOWN","NO","NO","NO","AREA 1","OWNER","OWNER","","","","2003-04-04 00:00:00","2017-10-16 00:00:00","2018-01-29 15:58:07","2018-01-29 00:00:00","2018-12-31 00:00:00","2018-08-27 00:00:00","","57","SEATS","0","N/A","38.2572000","-85.7186000","","225.00","100.00","125.00","",""
"1947","69469","56","605","FOOD SERVICE ESTABLISHMENT","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","KAYFIELD ACADEMY II","2050","NELSON MILLER PKWY","","LOUISVILLE","KY","40223","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","RCVD","PRINTED","ENGLISH","","UNKNOWN","NO","NO","NO","AREA 2","OWNER","OWNER","","","","2003-04-04 00:00:00","2017-10-16 00:00:00","2017-11-08 00:00:00","2017-11-08 00:00:00","2018-12-31 00:00:00","2018-12-26 00:00:00","","215","SEATS","0","N/A","38.2750000","-85.5081000","","275.00","100.00","175.00","",""
"1948","69470","56","605","FOOD SERVICE ESTABLISHMENT","FOOD SERVICE","JERSEY MIKE'S SUBS","10266","SHELBYVILLE RD","","LOUISVILLE","KY","40223","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","RCVD","PRINTED","ENGLISH","","UNKNOWN","NO","NO","NO","AREA 3","OWNER","OWNER","","","","2003-04-04 00:00:00","2017-10-16 00:00:00","2017-11-06 00:00:00","2017-11-06 00:00:00","2018-12-31 00:00:00","2018-10-07 00:00:00","","46","SEATS","0","N/A","38.2450000","-85.5642000","","200.00","100.00","100.00","",""
"1949","69478","56","605","FOOD SERVICE ESTABLISHMENT","FOOD SERVICE","CROSBY PARK CONCESSION","219","MADISON AVE","","LOUISVILLE","KY","40253","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","SENT","N/A","ENGLISH","","UNKNOWN","NO","NO","NO","AREA 3","OWNER","OWNER","","","","2003-04-07 00:00:00","2017-10-16 00:00:00","2017-12-04 00:00:00","2017-12-04 00:00:00","2018-12-31 00:00:00","2018-12-12 00:00:00","","1","SEATS","0","N/A","38.2512000","-85.5405000","CHANGED FROM AREA 2 TO AREA 3. SR","160.00","100.00","60.00","",""
"1950","69480","56","605","FOOD SERVICE ESTABLISHMENT","FOOD SERVICE","WENDY'S","2800","PACKERLAND WAY","","LOUISVILLE","KY","40213","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","SENT","N/A","ENGLISH","","UNKNOWN","NO","YES","NO","AREA 6","OWNER","PREMISE","","","","2003-04-07 00:00:00","2017-10-16 00:00:00","2017-11-08 09:15:48","2017-11-08 00:00:00","2018-12-31 00:00:00","2018-09-08 00:00:00","","102","SEATS","0","N/A","38.1562000","-85.7138000","","375.00","100.00","275.00","",""
"1951","69483","56","605","FOOD SERVICE ESTABLISHMENT","FOOD SERVICE","BRISTOL BAR & GRILLE","614","W MAIN ST","","LOUISVILLE","KY","40202","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","RCVD","PRINTED","ENGLISH","","UNKNOWN","NO","NO","NO","AREA 4","OWNER","OWNER","","","","2003-04-07 00:00:00","2017-10-16 00:00:00","2017-11-14 13:43:36","2017-11-14 00:00:00","2018-12-31 00:00:00","2018-08-05 00:00:00","","150","SEATS","0","N/A","38.2567000","-85.7607000","","250.00","100.00","150.00","",""
"1952","69692","56","695","SWIMMING AREA","SWIMMING POOL","TROON AT LANDIS LAKES","14433","TROON DR","","LOUISVILLE","KY","40245","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","SENT","N/A","ENGLISH","","UNKNOWN","NO","NO","NO","AREA 2","OWNER","OWNER","","","","2003-06-27 00:00:00","2018-02-28 00:00:00","2018-03-27 00:00:00","2018-03-27 00:00:00","2019-04-30 00:00:00","2018-01-17 00:00:00","","19000","GALLONS","640","FEET","38.2381000","-85.4969000","","162.00","75.00","87.00","",""
"1953","69695","56","695","SWIMMING AREA","SWIMMING POOL","ASBURY PARK","4600","HARBOLD CT","","LOUISVILLE","KY","40241","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","SENT","N/A","ENGLISH","","UNKNOWN","NO","NO","NO","AREA 2","OWNER","OWNER","","","","2003-11-20 00:00:00","2018-02-28 00:00:00","2018-03-19 00:00:00","2018-03-19 00:00:00","2019-04-30 00:00:00","2018-02-19 00:00:00","","32718","GALLONS","1103","FEET","38.3147500","-85.5937200","","242.00","75.00","167.00","",""
"1954","69696","56","695","SWIMMING AREA","SWIMMING POOL","FOUR POINTS BY SHERATON","2850","CRITTENDEN DR","","LOUISVILLE","KY","40209","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","SENT","N/A","ENGLISH","","UNKNOWN","NO","NO","NO","AREA 2","OWNER","OWNER","","","","2003-09-15 00:00:00","2017-03-02 00:00:00","2018-03-29 13:36:54","2018-03-29 00:00:00","2019-04-30 00:00:00","2018-11-11 00:00:00","","18851","GALLONS","630","FEET","38.2017500","-85.7596700","","287.00","200.00","87.00","",""
"1955","69697","56","695","SWIMMING AREA","SWIMMING POOL","DAYS INN","1620","ARTHUR ST","","LOUISVILLE","KY","40208","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","SENT","N/A","ENGLISH","","UNKNOWN","NO","NO","NO","AREA 2","OWNER","OWNER","","","","2004-06-11 00:00:00","2018-02-28 00:00:00","2018-04-03 09:41:38","2018-04-03 00:00:00","2019-04-30 00:00:00","2018-12-12 00:00:00","","19330","GALLONS","646","FEET","38.2230700","-85.7665000","","162.00","75.00","87.00","",""
"1956","69762","56","605","FOOD SERVICE ESTABLISHMENT","FOOD SERVICE","HOME OF THE INNOCENTS","1100","E MARKET ST","","LOUISVILLE","KY","40204","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","RCVD","PRINTED","ENGLISH","","UNKNOWN","NO","NO","NO","AREA 4","OWNER","OWNER","","","","2003-06-05 00:00:00","2017-10-16 00:00:00","2018-01-19 15:58:12","2018-01-19 00:00:00","2018-12-31 00:00:00","2018-11-06 00:00:00","","50","SEATS","0","N/A","38.2524000","-85.7305000","","200.00","100.00","100.00","",""
"1957","69764","56","605","FOOD SERVICE ESTABLISHMENT","FOOD SERVICE","EL NOPAL","11336","PRESTON HWY","","LOUISVILLE","KY","40229","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","RCVD","PRINTED","ENGLISH","","UNKNOWN","NO","NO","NO","AREA 8","OWNER","OWNER","","","","2003-06-05 00:00:00","2017-10-16 00:00:00","2017-11-10 00:00:00","2017-11-10 00:00:00","2018-12-31 00:00:00","2018-08-27 00:00:00","","350","SEATS","0","N/A","38.8400000","-85.6702000","","275.00","100.00","175.00","",""
"1958","69766","56","610","RETAIL FOOD STORES","PRE-PACKAGED RETAIL","BOMBAY INTERNATIONAL","1591","BARDSTOWN RD","","LOUISVILLE","KY","40205","360","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","RCVD","PRINTED","ENGLISH","","UNKNOWN","NO","NO","NO","N/A","OWNER","OWNER","","","","2006-07-14 00:00:00","2017-10-16 00:00:00","2018-03-09 09:54:45","2018-03-09 00:00:00","2018-12-31 00:00:00","2018-12-09 00:00:00","","0","N/A","1500","SQ FEET","38.2310000","-85.7042000","","125.00","125.00",".00","",""
"1959","69770","56","605","FOOD SERVICE ESTABLISHMENT","FOOD SERVICE","WAFFLE HOUSE #1568","4029","TAYLORSVILLE RD","","LOUISVILLE","KY","40220","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","RCVD","PRINTED","ENGLISH","","UNKNOWN","NO","NO","NO","AREA 9","OWNER","OWNER","","","","2003-06-05 00:00:00","2017-10-16 00:00:00","2017-11-06 14:40:25","2017-11-06 00:00:00","2018-12-31 00:00:00","2018-08-26 00:00:00","","50","SEATS","0","N/A","38.2201000",".0000000","","200.00","100.00","100.00","","2017-03-20 00:00:00"
"1960","69772","56","610","RETAIL FOOD STORES","PRE-PACKAGED RETAIL","DOLLAR TREE #2307","5622","BARDSTOWN RD","","LOUISVILLE","KY","40291","360","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","RCVD","PRINTED","ENGLISH","","UNKNOWN","NO","NO","NO","AREA 3","OWNER","OWNER","","","","2003-06-05 00:00:00","2017-10-16 00:00:00","2017-11-15 00:00:00","2017-11-15 00:00:00","2018-12-31 00:00:00","2019-03-21 00:00:00","","0","N/A","1250","SQ FEET","38.1631000","-85.5988000","","125.00","125.00",".00","",""
"1961","69777","56","605","FOOD SERVICE ESTABLISHMENT","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","NEIGHBORHOOD HOUSE","201","N 25TH ST","","LOUISVILLE","KY","40212","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","RCVD","PRINTED","ENGLISH","","UNKNOWN","NO","NO","NO","N/A","OWNER","OWNER","","","","2003-06-05 00:00:00","2017-10-16 00:00:00","2017-11-03 00:00:00","2017-11-03 00:00:00","2018-12-31 00:00:00","2018-12-18 00:00:00","","96","SEATS","0","N/A","38.2619000","-85.7909000","","225.00","100.00","125.00","",""
"1962","69780","56","607","RETAIL/FOOD ESTABLISHMENT","RETAIL-FOOD  10,000 SQ FT OR LESS","SIERRA TARASCA GROCERY","6501","SHEPHERDSVILLE RD","","LOUISVILLE","KY","40219","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","RCVD","PRINTED","ENGLISH","","UNKNOWN","NO","NO","NO","AREA 8","OWNER","OWNER","","","","2003-06-05 00:00:00","2016-10-14 00:00:00","2017-12-04 00:00:00","2017-12-04 00:00:00","2018-12-31 00:00:00","2018-10-09 00:00:00","","1","SEATS","3025","SQ FEET","38.1550000","-85.6592000","","285.00","225.00","60.00","","2015-06-26 00:00:00"
"1963","69809","56","605","FOOD SERVICE ESTABLISHMENT","FOOD SERVICE","EL NOPAL","5444","NEW CUT RD","","LOUISVILLE","KY","40214","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","RCVD","PRINTED","ENGLISH","","UNKNOWN","NO","NO","NO","AREA 7","OWNER","OWNER","","","","2005-07-18 00:00:00","2017-10-16 00:00:00","2017-11-03 00:00:00","2017-11-03 00:00:00","2018-12-31 00:00:00","2018-07-28 00:00:00","","200","SEATS","0","N/A","38.1476000","-85.7762000","","250.00","100.00","150.00","",""
"1964","69851","56","610","RETAIL FOOD STORES","PRE-PACKAGED RETAIL","WALGREENS #7064","9409","SHELBYVILLE RD","","LOUISVILLE","KY","40222","360","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","RCVD","PRINTED","ENGLISH","","UNKNOWN","NO","NO","NO","AREA 9","OWNER","OWNER","","","","2003-06-13 00:00:00","2017-10-16 00:00:00","2017-11-27 09:52:56","2017-11-27 00:00:00","2018-12-31 00:00:00","2018-12-06 00:00:00","","0","N/A","700","SQ FEET","38.2472000","-85.5782000","","75.00","75.00",".00","",""
"1965","69896","56","695","SWIMMING AREA","SWIMMING POOL","SUMMIT PLACE APARTMENTS","5201","EAGLES PEAK WAY","","LOUISVILLE","KY","40241","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","SENT","N/A","ENGLISH","","UNKNOWN","NO","NO","NO","AREA 3","OWNER","OWNER","","","","2004-04-27 00:00:00","2018-02-28 00:00:00","2018-04-17 12:41:22","2018-04-17 00:00:00","2019-04-30 00:00:00","2018-12-10 00:00:00","","46166","GALLONS","1479","FEET","38.3190300","-85.5623200","","242.00","75.00","167.00","",""
"1966","69915","255","615","FOOD PROCESSING OR STORAGE ESTABLISHMENT","AMBIENT WAREHOUSE/DISTRIBUTOR/REPACKER","S & D COFFEE INC.","2161","WATTERSON TRAIL","","LOUISVILLE","KY","40299","720","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","RCVD","PRINTED","ENGLISH","","UNKNOWN","NO","NO","NO","","OWNER","OWNER","","","","","2017-10-16 00:00:00","2017-11-20 13:36:01","2017-11-20 00:00:00","2018-12-31 00:00:00","2018-08-20 00:00:00","","0","N/A","4900","SQ FEET","38.2122700","-85.5564000","","160.00","160.00",".00","",""
"1967","69980","255","615","FOOD PROCESSING OR STORAGE ESTABLISHMENT","AMBIENT WAREHOUSE/DISTRIBUTOR/REPACKER","H T HACKNEY LOUISVILLE","4015","COLLINS LANE","","LOUISVILLE","KY","40253","360","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","RCVD","PRINTED","ENGLISH","","UNKNOWN","NO","NO","NO","","OWNER","OWNER","","","","","2017-10-16 00:00:00","2017-11-02 10:32:42","2017-11-02 00:00:00","2018-12-31 00:00:00","2016-01-29 00:00:00","","0","N/A","75000","SQ FEET","38.3012700","-85.5222900","","400.00","400.00",".00","",""
"1968","69982","255","615","FOOD PROCESSING OR STORAGE ESTABLISHMENT","AMBIENT WAREHOUSE/DISTRIBUTOR/REPACKER","PLANET ICE CREAM LLC","1517","PETUNIA AVE","","LOUISVILLE","KY","40218","1080","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","RCVD","PRINTED","ENGLISH","3","UNKNOWN","NO","NO","NO","","OWNER","OWNER","9A-9P","MONDAY-SATURDAY","APRIL-OCTOBER","","2017-10-16 00:00:00","2018-03-29 14:09:04","2018-03-29 00:00:00","2018-12-31 00:00:00","2021-02-24 00:00:00","","0","N/A","1710","SQ FEET",".0000000",".0000000","","160.00","160.00",".00","",""
"1969","69997","56","605","FOOD SERVICE ESTABLISHMENT","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","ELF DAY CAFE","2930","BRECKENRIDGE LN","","LOUISVILLE","KY","40220","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","RCVD","PRINTED","ENGLISH","","UNKNOWN","NO","NO","NO","N/A","OWNER","OWNER","","","","2005-07-18 00:00:00","2017-10-16 00:00:00","2017-11-29 00:00:00","2017-11-29 00:00:00","2018-12-31 00:00:00","2018-10-17 00:00:00","","49","SEATS","0","N/A","38.2233000","-85.6338000","","200.00","100.00","100.00","",""
"1970","69999","56","605","FOOD SERVICE ESTABLISHMENT","FOOD SERVICE","PENN STATION #8","2017","S HURSTBOURNE PKWY","","LOUISVILLE","KY","40220","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","RCVD","PRINTED","ENGLISH","","UNKNOWN","NO","NO","NO","AREA 9","OWNER","BILLING","","","","2003-07-08 00:00:00","2017-10-16 00:00:00","2017-11-03 00:00:00","2017-11-03 00:00:00","2018-12-31 00:00:00","2018-11-07 00:00:00","","61","SEATS","0","N/A","38.2168000","-85.5870000","","225.00","100.00","125.00","",""
"1971","70009","56","607","RETAIL/FOOD ESTABLISHMENT","RETAIL-FOOD  10,000 SQ FT OR LESS","CRACKER BARREL #522","10150","BROOKRIDGE VILLAGE BLVD","","LOUISVILLE","KY","40291","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","RCVD","PRINTED","ENGLISH","","UNKNOWN","NO","NO","NO","AREA 3","OWNER","OWNER","","","","2009-10-23 00:00:00","2017-10-16 00:00:00","2017-11-14 00:00:00","2017-11-14 00:00:00","2018-12-31 00:00:00","2018-11-19 00:00:00","","194","SEATS","1000","SQ FEET","38.1445000","-85.5837000","","325.00","175.00","150.00","",""
"1972","70018","255","615","FOOD PROCESSING OR STORAGE ESTABLISHMENT","AMBIENT WAREHOUSE/DISTRIBUTOR/REPACKER","PEGASUS TRANSPORTATION INC.","2903","SOUTH ENGLISH STATION ROAD","","LOUISVILLE","KY","40299","1080","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","RCVD","PRINTED","ENGLISH","3","UNKNOWN","NO","NO","NO","","OWNER","OWNER","","","","","2017-10-16 00:00:00","2017-11-03 13:46:39","2017-11-03 00:00:00","2018-12-31 00:00:00","2020-09-12 00:00:00","","0","N/A","3000","SQ FEET","38.1948500","-85.4732000","","160.00","160.00",".00","",""
"1973","70057","56","605","FOOD SERVICE ESTABLISHMENT","FOOD SERVICE","SINCERELY YOURS CATERING","1515","CYPRESS ST","","LOUISVILLE","KY","40211","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","SENT","N/A","ENGLISH","","UNKNOWN","YES","NO","NO","AREA 5","OWNER","OWNER","","","","2007-06-28 00:00:00","2017-10-16 00:00:00","2018-02-08 14:01:01","2018-02-08 00:00:00","2018-12-31 00:00:00","2018-11-06 00:00:00","","100","SEATS","0","N/A","38.2300000",".0000000","","335.00","100.00","235.00","",""
"1974","70063","56","607","RETAIL/FOOD ESTABLISHMENT","RETAIL-FOOD  10,001 SQ FT OR OVER","TARGET PIZZA HUT EXPRESS","7311","JEFFERSON BLVD","","LOUISVILLE","KY","40219","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","SENT","N/A","ENGLISH","","UNKNOWN","NO","NO","NO","AREA 8","OWNER","OWNER","","","","2003-07-16 00:00:00","2017-10-16 00:00:00","2017-12-28 08:36:45","2017-12-28 00:00:00","2018-12-31 00:00:00","2018-11-06 00:00:00","","40","SEATS","125000","SQ FEET","38.1461000","-85.6731000","","500.00","400.00","100.00","",""
"1975","70064","56","607","RETAIL/FOOD ESTABLISHMENT","RETAIL-FOOD  10,000 SQ FT OR LESS","OUTER LOOP SHELL","7845","PRESTON HWY","","LOUISVILLE","KY","40219","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","SENT","N/A","ENGLISH","","UNKNOWN","NO","NO","NO","AREA 8","OWNER","OWNER","","","","2009-11-24 00:00:00","2017-10-16 00:00:00","2017-11-06 00:00:00","2017-11-06 00:00:00","2018-12-31 00:00:00","2018-10-16 00:00:00","","1","SEATS","3500","SQ FEET","38.1388000","-85.6861000","5/22/2017-Change from 610 to 607.","285.00","225.00","60.00","",""
"1976","70122","56","695","SWIMMING AREA","WADING POOL","LAKE FOREST- PALMER POOL","2110","ARNOLD PALMER BLVD","","LOUISVILLE","KY","40245","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","SENT","N/A","ENGLISH","","UNKNOWN","NO","NO","NO","N/A","OWNER","OWNER","","","","2003-07-23 00:00:00","2018-02-28 00:00:00","2018-03-27 12:13:48","2018-03-27 00:00:00","2019-04-30 00:00:00","2018-12-24 00:00:00","","3879","GALLONS","687","FEET","38.2698700","-85.4836800","","162.00","75.00","87.00","",""
"1977","70123","56","695","SWIMMING AREA","SWIMMING POOL","LAKE FOREST-PALMER POOL","2110","ARNOLD PALMER BLVD","","LOUISVILLE","KY","40245","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","SENT","N/A","ENGLISH","","UNKNOWN","NO","NO","NO","AREA 1","OWNER","OWNER","","","","2003-07-23 00:00:00","2018-02-28 00:00:00","2018-03-27 12:19:01","2018-03-27 00:00:00","2019-04-30 00:00:00","2018-12-24 00:00:00","","42757","GALLONS","1480","FEET","38.2698700","-85.4836800","","242.00","75.00","167.00","",""
"1978","70155","56","605","FOOD SERVICE ESTABLISHMENT","FOOD SERVICE","HONG KONG FAST FOOD","5312","S 3RD ST","","LOUISVILLE","KY","40214","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","RCVD","PRINTED","ENGLISH","","UNKNOWN","NO","NO","NO","N/A","OWNER","OWNER","","","","2003-07-30 00:00:00","2017-10-16 00:00:00","2017-11-17 00:00:00","2017-11-17 00:00:00","2018-12-31 00:00:00","2018-11-04 00:00:00","","24","SEATS","0","N/A","38.1708000","-85.7686000","","160.00","100.00","60.00","",""
"1979","70156","56","610","RETAIL FOOD STORES","PRE-PACKAGED RETAIL","HICKORY FARMS #17331","7900","SHELBYVILLE RD","","LOUISVILLE","KY","40222","360","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","RCVD","PRINTED","ENGLISH","","UNKNOWN","NO","NO","NO","AREA 9","OWNER","OWNER","","","","2003-07-30 00:00:00","2017-10-16 00:00:00","2017-12-15 00:00:00","2017-12-15 00:00:00","2018-12-31 00:00:00","2018-11-09 00:00:00","","0","N/A","50","SQ FEET","38.2469000","-85.6105000","","75.00","75.00",".00","",""
"1980","70161","56","695","SWIMMING AREA","SWIMMING POOL","HILTON GARDEN INN","2735","CRITTENDEN DRIVE","","LOUISVILLE","KY","40209","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","SENT","N/A","ENGLISH","","UNKNOWN","NO","NO","NO","N/A","OWNER","OWNER","","","","2003-07-30 00:00:00","2018-02-28 00:00:00","2018-05-07 13:56:21","2018-05-07 00:00:00","2019-04-30 00:00:00","2018-10-02 00:00:00","","10000","GALLONS","345","FEET","38.2036800","-85.7495000","","287.00","200.00","87.00","",""
"1981","70164","56","605","FOOD SERVICE ESTABLISHMENT","FOOD SERVICE","HILTON GARDEN INN","2735","CRITTENDEN DR","","LOUISVILLE","KY","40209","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","SENT","N/A","ENGLISH","","UNKNOWN","NO","NO","NO","N/A","OWNER","OWNER","","","","2003-07-30 00:00:00","2017-10-16 00:00:00","2017-12-28 00:00:00","2017-12-28 00:00:00","2018-12-31 00:00:00","2018-07-29 00:00:00","","100","SEATS","0","N/A","38.2034000","-85.7494000","","225.00","100.00","125.00","",""
"1982","70331","56","607","RETAIL/FOOD ESTABLISHMENT","RETAIL-FOOD  10,000 SQ FT OR LESS","CHOI'S ASIAN FOOD MARKET","607","LYNDON LN","","LOUISVILLE","KY","40222","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","RCVD","PRINTED","ENGLISH","","UNKNOWN","YES","NO","NO","AREA 9","OWNER","OWNER","","","","2003-08-28 00:00:00","2017-10-16 00:00:00","2017-11-06 12:15:48","2017-11-06 00:00:00","2018-12-31 00:00:00","2018-09-08 00:00:00","","1","SEATS","1000","SQ FEET","38.2597000","-85.6040000","","345.00","175.00","170.00","",""
"1983","70333","56","605","FOOD SERVICE ESTABLISHMENT","FOOD SERVICE","YANG KEE NOODLE","7900","SHELBYVILLE RD","","LOUISVILLE","KY","40222","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","RCVD","PRINTED","ENGLISH","","UNKNOWN","NO","NO","NO","AREA 9","OWNER","OWNER","","","","2003-08-28 00:00:00","2017-10-16 00:00:00","2017-12-08 14:01:33","2017-12-08 00:00:00","2018-12-31 00:00:00","2018-09-02 00:00:00","","111","SEATS","0","N/A","38.2469000","-85.6105000","","250.00","100.00","150.00","",""
